opmode,datatype,requiredSNR,ISF,NSF,IMCS,TBS,numTrBlks,NRep,SNR,BLER,TTI,pathloss,datarate
inband,1,-12.6,3,4,9,616,100,2,20,0,8,131,77
inband,1,-12.6,3,4,9,616,100,2,19,0,8,132,77
inband,1,-12.6,3,4,9,616,100,2,18,0,8,133,77
inband,1,-12.6,3,4,9,616,100,2,17,0,8,134,77
inband,1,-12.6,3,4,9,616,100,2,16,0,8,135,77
inband,1,-12.6,3,4,9,616,100,2,15,0,8,136,77
inband,1,-12.6,3,4,9,616,100,2,14,0,8,137,77
inband,1,-12.6,3,4,9,616,100,2,13,0,8,138,77
inband,1,-12.6,3,4,9,616,100,4,12,0,16,139,38.5
inband,1,-12.6,3,4,9,616,100,4,11,0,16,140,38.5
inband,1,-12.6,3,4,9,616,100,4,10,0,16,141,38.5
inband,1,-12.6,3,4,9,616,100,4,9,0,16,142,38.5
inband,1,-12.6,3,4,9,616,100,8,8,0,32,143,19.25
inband,1,-12.6,3,4,9,616,100,8,7,0,32,144,19.25
inband,1,-12.6,3,4,9,616,100,8,6,0,32,145,19.25
inband,1,-12.6,3,4,9,616,100,8,5,0,32,146,19.25
inband,1,-12.6,3,4,9,616,100,16,4,0,64,147,9.625
inband,1,-12.6,3,4,9,616,100,16,3,0,64,148,9.625
inband,1,-12.6,3,4,9,616,100,16,2,0,64,149,9.625
inband,1,-12.6,3,4,9,616,100,32,1,0,128,150,4.8125
inband,1,-12.6,3,4,9,616,100,32,0,0,128,151,4.8125
inband,1,-12.6,3,4,9,616,100,32,-1,0,128,152,4.8125
inband,1,-12.6,3,4,9,616,100,32,-2,0,128,153,4.8125
inband,1,-12.6,3,4,9,616,100,64,-3,0,256,154,2.40625
inband,1,-12.6,3,4,9,616,100,64,-4,0,256,155,2.40625
inband,1,-12.6,3,4,9,616,100,128,-5,0,512,156,1.203125
inband,1,-12.6,3,4,9,616,100,128,-6,0,512,157,1.203125
inband,1,-12.6,3,4,9,616,100,192,-7,0,768,158,0.802083333
inband,1,-12.6,3,4,9,616,100,256,-8,0,1024.019608,159,0.601550981
inband,1,-12.6,3,4,9,616,100,384,-9,0,1536,160,0.401041667
inband,1,-12.6,3,4,9,616,100,384,-10,0,1536,161,0.401041667
inband,1,-12.6,3,4,9,616,100,512,-11,0,2048,162,0.30078125
inband,1,-12.6,3,4,9,616,100,1024,-12,0,4096.019417,163,0.150389912
inband,1,-12.6,3,4,9,616,100,1536,-13,0,6144.038462,164,0.100259789
inband,1,-12.6,3,4,10,680,100,4,18,0,16,133,42.5
inband,1,-12.6,3,4,10,680,100,4,17,0,16,134,42.5
inband,1,-12.6,3,4,10,680,100,4,16,0,16,135,42.5
inband,1,-12.6,3,4,10,680,100,4,15,0,16,136,42.5
inband,1,-12.6,3,4,10,680,100,4,14,0,16,137,42.5
inband,1,-12.6,3,4,10,680,100,4,13,0,16,138,42.5
inband,1,-12.6,3,4,10,680,100,8,12,0,32,139,21.25
inband,1,-12.6,3,4,10,680,100,8,11,0,32,140,21.25
inband,1,-12.6,3,4,10,680,100,8,10,0,32,141,21.25
inband,1,-12.6,3,4,10,680,100,8,9,0,32,142,21.25
inband,1,-12.6,3,4,10,680,100,8,8,0,32,143,21.25
inband,1,-12.6,3,4,10,680,100,8,7,0,32,144,21.25
inband,1,-12.6,3,4,10,680,100,16,6,0,64,145,10.625
inband,1,-12.6,3,4,10,680,100,16,5,0,64,146,10.625
inband,1,-12.6,3,4,10,680,100,16,4,0,64,147,10.625
inband,1,-12.6,3,4,10,680,100,16,3,0,64,148,10.625
inband,1,-12.6,3,4,10,680,100,16,2,0,64,149,10.625
inband,1,-12.6,3,4,10,680,100,32,1,0,128,150,5.3125
inband,1,-12.6,3,4,10,680,100,32,0,0,128,151,5.3125
inband,1,-12.6,3,4,10,680,100,64,-1,0,256,152,2.65625
inband,1,-12.6,3,4,10,680,100,64,-2,0,256,153,2.65625
inband,1,-12.6,3,4,10,680,100,64,-3,0,256,154,2.65625
inband,1,-12.6,3,4,10,680,100,128,-4,0,512,155,1.328125
inband,1,-12.6,3,4,10,680,100,128,-5,0,512,156,1.328125
inband,1,-12.6,3,4,10,680,100,192,-6,0,768,157,0.885416667
inband,1,-12.6,3,4,10,680,100,256,-7,0,1023.981481,158,0.664074509
inband,1,-12.6,3,4,10,680,100,384,-8,0,1535.981308,159,0.442713721
inband,1,-12.6,3,4,10,680,100,512,-9,0,2048.037383,160,0.332025189
inband,1,-12.6,3,4,10,680,100,512,-10,0,2047.962963,161,0.332037255
inband,1,-12.6,3,4,10,680,100,1024,-11,0,4096.018519,162,0.166014874
inband,1,-12.6,3,4,10,680,100,1536,-12,0,6143.962264,163,0.110677763
inband,1,-12.6,3,4,10,680,100,2048,-13,0,8191.962617,164,0.083008191
inband,1,-12.6,4,5,0,120,100,1,10,0,5,141,24
inband,1,-12.6,4,5,0,120,100,1,9,0,5,142,24
inband,1,-12.6,4,5,0,120,100,1,8,0,5,143,24
inband,1,-12.6,4,5,0,120,100,1,7,0,5,144,24
inband,1,-12.6,4,5,0,120,100,1,6,0,5,145,24
inband,1,-12.6,4,5,0,120,100,1,5,0,5,146,24
inband,1,-12.6,4,5,0,120,100,2,4,0,10,147,12
inband,1,-12.6,4,5,0,120,100,2,3,0,10,148,12
inband,1,-12.6,4,5,0,120,100,2,2,0,10,149,12
inband,1,-12.6,4,5,0,120,100,2,1,0,10,150,12
inband,1,-12.6,4,5,0,120,100,8,0,0,40,151,3
inband,1,-12.6,4,5,0,120,100,8,-1,0,40,152,3
inband,1,-12.6,4,5,0,120,100,8,-2,0,40,153,3
inband,1,-12.6,4,5,0,120,100,8,-3,0,40,154,3
inband,1,-12.6,4,5,0,120,100,16,-4,0,80,155,1.5
inband,1,-12.6,4,5,0,120,100,16,-5,0,80,156,1.5
inband,1,-12.6,4,5,0,120,100,16,-6,0,80,157,1.5
inband,1,-12.6,4,5,0,120,100,32,-7,0,160,158,0.75
inband,1,-12.6,4,5,0,120,100,32,-8,0,160,159,0.75
inband,1,-12.6,4,5,0,120,100,64,-9,0,320,160,0.375
inband,1,-12.6,4,5,0,120,100,64,-10,0,320,161,0.375
inband,1,-12.6,4,5,0,120,100,128,-11,0,640,162,0.1875
inband,1,-12.6,4,5,0,120,100,128,-12,0,640,163,0.1875
inband,1,-12.6,4,5,0,120,100,192,-13,0,960,164,0.125
inband,1,-12.6,4,5,1,176,100,1,12,0,5,139,35.2
inband,1,-12.6,4,5,1,176,100,1,11,0,5,140,35.2
inband,1,-12.6,4,5,1,176,100,1,10,0,5,141,35.2
inband,1,-12.6,4,5,1,176,100,1,9,0,5,142,35.2
inband,1,-12.6,4,5,1,176,100,1,8,0,5,143,35.2
inband,1,-12.6,4,5,1,176,100,1,7,0,5,144,35.2
inband,1,-12.6,4,5,1,176,100,1,6,0,5,145,35.2
inband,1,-12.6,4,5,1,176,100,1,5,0,5,146,35.2
inband,1,-12.6,4,5,1,176,100,2,4,0,10,147,17.6
inband,1,-12.6,4,5,1,176,100,2,3,0,10,148,17.6
inband,1,-12.6,4,5,1,176,100,4,2,0,20,149,8.8
inband,1,-12.6,4,5,1,176,100,4,1,0,20,150,8.8
inband,1,-12.6,4,5,1,176,100,8,0,0,40,151,4.4
inband,1,-12.6,4,5,1,176,100,8,-1,0,40,152,4.4
inband,1,-12.6,4,5,1,176,100,8,-2,0,40,153,4.4
inband,1,-12.6,4,5,1,176,100,8,-3,0,40,154,4.4
inband,1,-12.6,4,5,1,176,100,16,-4,0,80,155,2.2
inband,1,-12.6,4,5,1,176,100,16,-5,0,80,156,2.2
inband,1,-12.6,4,5,1,176,100,32,-6,0,160,157,1.1
inband,1,-12.6,4,5,1,176,100,32,-7,0,160,158,1.1
inband,1,-12.6,4,5,1,176,100,64,-8,0,320,159,0.55
inband,1,-12.6,4,5,1,176,100,64,-9,0,320,160,0.55
inband,1,-12.6,4,5,1,176,100,64,-10,0,320,161,0.55
inband,1,-12.6,4,5,1,176,100,128,-11,0,640,162,0.275
inband,1,-12.6,4,5,1,176,100,192,-12,0,960,163,0.183333333
inband,1,-12.6,4,5,1,176,100,256,-13,0,1280,164,0.1375
inband,1,-12.6,4,5,2,208,100,1,16,0,5,135,41.6
inband,1,-12.6,4,5,2,208,100,1,15,0,5,136,41.6
inband,1,-12.6,4,5,2,208,100,1,14,0,5,137,41.6
inband,1,-12.6,4,5,2,208,100,1,13,0,5,138,41.6
inband,1,-12.6,4,5,2,208,100,1,12,0,5,139,41.6
inband,1,-12.6,4,5,2,208,100,1,11,0,5,140,41.6
inband,1,-12.6,4,5,2,208,100,1,10,0,5,141,41.6
inband,1,-12.6,4,5,2,208,100,1,9,0,5,142,41.6
inband,1,-12.6,4,5,2,208,100,1,8,0,5,143,41.6
inband,1,-12.6,4,5,2,208,100,1,7,0,5,144,41.6
inband,1,-12.6,4,5,2,208,100,2,6,0,10,145,20.8
inband,1,-12.6,4,5,2,208,100,2,5,0,10,146,20.8
inband,1,-12.6,4,5,2,208,100,2,4,0,10,147,20.8
inband,1,-12.6,4,5,2,208,100,4,3,0,20,148,10.4
inband,1,-12.6,4,5,2,208,100,4,2,0,20,149,10.4
inband,1,-12.6,4,5,2,208,100,4,1,0,20,150,10.4
inband,1,-12.6,4,5,2,208,100,8,0,0,40,151,5.2
inband,1,-12.6,4,5,2,208,100,8,-1,0,40,152,5.2
inband,1,-12.6,4,5,2,208,100,8,-2,0,40,153,5.2
inband,1,-12.6,4,5,2,208,100,16,-3,0,80,154,2.6
inband,1,-12.6,4,5,2,208,100,16,-4,0,80,155,2.6
inband,1,-12.6,4,5,2,208,100,32,-5,0,160,156,1.3
inband,1,-12.6,4,5,2,208,100,32,-6,0,160,157,1.3
inband,1,-12.6,4,5,2,208,100,64,-7,0,320,158,0.65
inband,1,-12.6,4,5,2,208,100,64,-8,0,320,159,0.65
inband,1,-12.6,4,5,2,208,100,64,-9,0,320,160,0.65
inband,1,-12.6,4,5,2,208,100,128,-10,0,640,161,0.325
inband,1,-12.6,4,5,2,208,100,128,-11,0,640,162,0.325
inband,1,-12.6,4,5,2,208,100,192,-12,0,960,163,0.216666667
inband,1,-12.6,4,5,2,208,100,256,-13,0,1280,164,0.1625
inband,1,-12.6,4,5,3,256,100,1,16,0,5,135,51.2
inband,1,-12.6,4,5,3,256,100,1,15,0,5,136,51.2
inband,1,-12.6,4,5,3,256,100,1,14,0,5,137,51.2
inband,1,-12.6,4,5,3,256,100,1,13,0,5,138,51.2
inband,1,-12.6,4,5,3,256,100,1,12,0,5,139,51.2
inband,1,-12.6,4,5,3,256,100,1,11,0,5,140,51.2
inband,1,-12.6,4,5,3,256,100,1,10,0,5,141,51.2
inband,1,-12.6,4,5,3,256,100,1,9,0,5,142,51.2
inband,1,-12.6,4,5,3,256,100,2,8,0,10,143,25.6
inband,1,-12.6,4,5,3,256,100,2,7,0,10,144,25.6
inband,1,-12.6,4,5,3,256,100,2,6,0,10,145,25.6
inband,1,-12.6,4,5,3,256,100,2,5,0,10,146,25.6
inband,1,-12.6,4,5,3,256,100,2,4,0,10,147,25.6
inband,1,-12.6,4,5,3,256,100,4,3,0,20,148,12.8
inband,1,-12.6,4,5,3,256,100,4,2,0,20,149,12.8
inband,1,-12.6,4,5,3,256,100,8,1,0,40,150,6.4
inband,1,-12.6,4,5,3,256,100,8,0,0,40,151,6.4
inband,1,-12.6,4,5,3,256,100,8,-1,0,40,152,6.4
inband,1,-12.6,4,5,3,256,100,16,-2,0,80,153,3.2
inband,1,-12.6,4,5,3,256,100,16,-3,0,80,154,3.2
inband,1,-12.6,4,5,3,256,100,16,-4,0,80,155,3.2
inband,1,-12.6,4,5,3,256,100,32,-5,0,160,156,1.6
inband,1,-12.6,4,5,3,256,100,32,-6,0,160,157,1.6
inband,1,-12.6,4,5,3,256,100,64,-7,0,320,158,0.8
inband,1,-12.6,4,5,3,256,100,64,-8,0,320,159,0.8
inband,1,-12.6,4,5,3,256,100,128,-9,0,640,160,0.4
inband,1,-12.6,4,5,3,256,100,128,-10,0,640,161,0.4
inband,1,-12.6,4,5,3,256,100,128,-11,0,640,162,0.4
inband,1,-12.6,4,5,3,256,100,256,-12,0,1280,163,0.2
inband,1,-12.6,4,5,3,256,100,384,-13,0,1920,164,0.133333333
inband,1,-12.6,4,5,4,328,100,1,16,0,5,135,65.6
inband,1,-12.6,4,5,4,328,100,1,15,0,5,136,65.6
inband,1,-12.6,4,5,4,328,100,1,14,0,5,137,65.6
inband,1,-12.6,4,5,4,328,100,1,13,0,5,138,65.6
inband,1,-12.6,4,5,4,328,100,1,12,0,5,139,65.6
inband,1,-12.6,4,5,4,328,100,1,11,0,5,140,65.6
inband,1,-12.6,4,5,4,328,100,1,10,0,5,141,65.6
inband,1,-12.6,4,5,4,328,100,1,9,0,5,142,65.6
inband,1,-12.6,4,5,4,328,100,2,8,0,10,143,32.8
inband,1,-12.6,4,5,4,328,100,2,7,0,10,144,32.8
inband,1,-12.6,4,5,4,328,100,2,6,0,10,145,32.8
inband,1,-12.6,4,5,4,328,100,2,5,0,10,146,32.8
inband,1,-12.6,4,5,4,328,100,4,4,0,20,147,16.4
inband,1,-12.6,4,5,4,328,100,4,3,0,20,148,16.4
inband,1,-12.6,4,5,4,328,100,8,2,0,40,149,8.2
inband,1,-12.6,4,5,4,328,100,8,1,0,40,150,8.2
inband,1,-12.6,4,5,4,328,100,8,0,0,40,151,8.2
inband,1,-12.6,4,5,4,328,100,16,-1,0,80,152,4.1
inband,1,-12.6,4,5,4,328,100,16,-2,0,80,153,4.1
inband,1,-12.6,4,5,4,328,100,16,-3,0,80,154,4.1
inband,1,-12.6,4,5,4,328,100,32,-4,0,160,155,2.05
inband,1,-12.6,4,5,4,328,100,32,-5,0,160,156,2.05
inband,1,-12.6,4,5,4,328,100,64,-6,0,320,157,1.025
inband,1,-12.6,4,5,4,328,100,64,-7,0,320,158,1.025
inband,1,-12.6,4,5,4,328,100,64,-8,0,320,159,1.025
inband,1,-12.6,4,5,4,328,100,128,-9,0,640,160,0.5125
inband,1,-12.6,4,5,4,328,100,128,-10,0,640,161,0.5125
inband,1,-12.6,4,5,4,328,100,192,-11,0,960,162,0.341666667
inband,1,-12.6,4,5,4,328,100,256,-12,0,1280,163,0.25625
inband,1,-12.6,4,5,4,328,100,384,-13,0,1920,164,0.170833333
inband,1,-12.6,4,5,5,424,100,1,14,0,5,137,84.8
inband,1,-12.6,4,5,5,424,100,1,13,0,5,138,84.8
inband,1,-12.6,4,5,5,424,100,1,12,0,5,139,84.8
inband,1,-12.6,4,5,5,424,100,2,11,0,10,140,42.4
inband,1,-12.6,4,5,5,424,100,2,10,0,10,141,42.4
inband,1,-12.6,4,5,5,424,100,2,9,0,10,142,42.4
inband,1,-12.6,4,5,5,424,100,2,8,0,10,143,42.4
inband,1,-12.6,4,5,5,424,100,2,7,0,10,144,42.4
inband,1,-12.6,4,5,5,424,100,4,6,0,20,145,21.2
inband,1,-12.6,4,5,5,424,100,4,5,0,20,146,21.2
inband,1,-12.6,4,5,5,424,100,8,4,0,40,147,10.6
inband,1,-12.6,4,5,5,424,100,8,3,0,40,148,10.6
inband,1,-12.6,4,5,5,424,100,8,2,0,40,149,10.6
inband,1,-12.6,4,5,5,424,100,8,1,0,40,150,10.6
inband,1,-12.6,4,5,5,424,100,16,0,0,80,151,5.3
inband,1,-12.6,4,5,5,424,100,16,-1,0,80,152,5.3
inband,1,-12.6,4,5,5,424,100,16,-2,0,80,153,5.3
inband,1,-12.6,4,5,5,424,100,32,-3,0,160,154,2.65
inband,1,-12.6,4,5,5,424,100,32,-4,0,160,155,2.65
inband,1,-12.6,4,5,5,424,100,32,-5,0,160,156,2.65
inband,1,-12.6,4,5,5,424,100,64,-6,0,320,157,1.325
inband,1,-12.6,4,5,5,424,100,64,-7,0,320,158,1.325
inband,1,-12.6,4,5,5,424,100,128,-8,0,640,159,0.6625
inband,1,-12.6,4,5,5,424,100,128,-9,0,640,160,0.6625
inband,1,-12.6,4,5,5,424,100,192,-10,0,960,161,0.441666667
inband,1,-12.6,4,5,5,424,100,256,-11,0,1280,162,0.33125
inband,1,-12.6,4,5,5,424,100,384,-12,0,1920,163,0.220833333
inband,1,-12.6,4,5,5,424,100,512,-13,0,2560,164,0.165625
inband,1,-12.6,4,5,6,504,100,1,20,0,5,131,100.8
inband,1,-12.6,4,5,6,504,100,1,19,0,5,132,100.8
inband,1,-12.6,4,5,6,504,100,1,18,0,5,133,100.8
inband,1,-12.6,4,5,6,504,100,1,17,0,5,134,100.8
inband,1,-12.6,4,5,6,504,100,1,16,0,5,135,100.8
inband,1,-12.6,4,5,6,504,100,1,15,0,5,136,100.8
inband,1,-12.6,4,5,6,504,100,1,14,0,5,137,100.8
inband,1,-12.6,4,5,6,504,100,1,13,0,5,138,100.8
inband,1,-12.6,4,5,6,504,100,1,12,0,5,139,100.8
inband,1,-12.6,4,5,6,504,100,2,11,0,10,140,50.4
inband,1,-12.6,4,5,6,504,100,2,10,0,10,141,50.4
inband,1,-12.6,4,5,6,504,100,2,9,0,10,142,50.4
inband,1,-12.6,4,5,6,504,100,2,8,0,10,143,50.4
inband,1,-12.6,4,5,6,504,100,4,7,0,20,144,25.2
inband,1,-12.6,4,5,6,504,100,4,6,0,20,145,25.2
inband,1,-12.6,4,5,6,504,100,4,5,0,20,146,25.2
inband,1,-12.6,4,5,6,504,100,8,4,0,40,147,12.6
inband,1,-12.6,4,5,6,504,100,8,3,0,40,148,12.6
inband,1,-12.6,4,5,6,504,100,8,2,0,40,149,12.6
inband,1,-12.6,4,5,6,504,100,16,1,0,80,150,6.3
inband,1,-12.6,4,5,6,504,100,16,0,0,80,151,6.3
inband,1,-12.6,4,5,6,504,100,16,-1,0,80,152,6.3
inband,1,-12.6,4,5,6,504,100,16,-2,0,80,153,6.3
inband,1,-12.6,4,5,6,504,100,32,-3,0,160,154,3.15
inband,1,-12.6,4,5,6,504,100,32,-4,0,160,155,3.15
inband,1,-12.6,4,5,6,504,100,64,-5,0,320,156,1.575
inband,1,-12.6,4,5,6,504,100,64,-6,0,320,157,1.575
inband,1,-12.6,4,5,6,504,100,64,-7,0,320,158,1.575
inband,1,-12.6,4,5,6,504,100,128,-8,0,640,159,0.7875
inband,1,-12.6,4,5,6,504,100,128,-9,0,640,160,0.7875
inband,1,-12.6,4,5,6,504,100,256,-10,0,1280,161,0.39375
inband,1,-12.6,4,5,6,504,100,384,-11,0,1920,162,0.2625
inband,1,-12.6,4,5,6,504,100,384,-12,0,1920,163,0.2625
inband,1,-12.6,4,5,6,504,100,768,-13,0,3840,164,0.13125
inband,1,-12.6,4,5,7,584,100,1,23,0,5,128,116.8
inband,1,-12.6,4,5,7,584,100,1,22,0,5,129,116.8
inband,1,-12.6,4,5,7,584,100,1,21,0,5,130,116.8
inband,1,-12.6,4,5,7,584,100,1,20,0,5,131,116.8
inband,1,-12.6,4,5,7,584,100,1,19,0,5,132,116.8
inband,1,-12.6,4,5,7,584,100,1,18,0,5,133,116.8
inband,1,-12.6,4,5,7,584,100,2,17,0,10,134,58.4
inband,1,-12.6,4,5,7,584,100,2,16,0,10,135,58.4
inband,1,-12.6,4,5,7,584,100,2,15,0,10,136,58.4
inband,1,-12.6,4,5,7,584,100,2,14,0,10,137,58.4
inband,1,-12.6,4,5,7,584,100,2,13,0,10,138,58.4
inband,1,-12.6,4,5,7,584,100,2,12,0,10,139,58.4
inband,1,-12.6,4,5,7,584,100,2,11,0,10,140,58.4
inband,1,-12.6,4,5,7,584,100,2,10,0,10,141,58.4
inband,1,-12.6,4,5,7,584,100,2,9,0,10,142,58.4
inband,1,-12.6,4,5,7,584,100,4,8,0,20,143,29.2
inband,1,-12.6,4,5,7,584,100,4,7,0,20,144,29.2
inband,1,-12.6,4,5,7,584,100,8,6,0,40,145,14.6
inband,1,-12.6,4,5,7,584,100,8,5,0,40,146,14.6
inband,1,-12.6,4,5,7,584,100,8,4,0,40,147,14.6
inband,1,-12.6,4,5,7,584,100,8,3,0,40,148,14.6
inband,1,-12.6,4,5,7,584,100,16,2,0,80,149,7.3
inband,1,-12.6,4,5,7,584,100,16,1,0,80,150,7.3
inband,1,-12.6,4,5,7,584,100,16,0,0,80,151,7.3
inband,1,-12.6,4,5,7,584,100,16,-1,0,80,152,7.3
inband,1,-12.6,4,5,7,584,100,32,-2,0,160,153,3.65
inband,1,-12.6,4,5,7,584,100,32,-3,0,160,154,3.65
inband,1,-12.6,4,5,7,584,100,64,-4,0,320,155,1.825
inband,1,-12.6,4,5,7,584,100,64,-5,0,320,156,1.825
inband,1,-12.6,4,5,7,584,100,64,-6,0,320,157,1.825
inband,1,-12.6,4,5,7,584,100,128,-7,0,640,158,0.9125
inband,1,-12.6,4,5,7,584,100,128,-8,0,640,159,0.9125
inband,1,-12.6,4,5,7,584,100,192,-9,0,960,160,0.608333333
inband,1,-12.6,4,5,7,584,100,256,-10,0,1280,161,0.45625
inband,1,-12.6,4,5,7,584,100,384,-11,0,1920,162,0.304166667
inband,1,-12.6,4,5,7,584,100,512,-12,0,2560,163,0.228125
inband,1,-12.6,4,5,7,584,100,1024,-13,0,5120,164,0.1140625
inband,1,-12.6,4,5,8,680,100,2,18,0,10,133,68
inband,1,-12.6,4,5,8,680,100,2,17,0,10,134,68
inband,1,-12.6,4,5,8,680,100,2,16,0,10,135,68
inband,1,-12.6,4,5,8,680,100,2,15,0,10,136,68
inband,1,-12.6,4,5,8,680,100,2,14,0,10,137,68
inband,1,-12.6,4,5,8,680,100,2,13,0,10,138,68
inband,1,-12.6,4,5,8,680,100,2,12,0,10,139,68
inband,1,-12.6,4,5,8,680,100,2,11,0,10,140,68
inband,1,-12.6,4,5,8,680,100,2,10,0,10,141,68
inband,1,-12.6,4,5,8,680,100,4,9,0,20,142,34
inband,1,-12.6,4,5,8,680,100,4,8,0,20,143,34
inband,1,-12.6,4,5,8,680,100,4,7,0,20,144,34
inband,1,-12.6,4,5,8,680,100,8,6,0,40,145,17
inband,1,-12.6,4,5,8,680,100,8,5,0,40,146,17
inband,1,-12.6,4,5,8,680,100,8,4,0,40,147,17
inband,1,-12.6,4,5,8,680,100,8,3,0,40,148,17
inband,1,-12.6,4,5,8,680,100,16,2,0,80,149,8.5
inband,1,-12.6,4,5,8,680,100,16,1,0,80,150,8.5
inband,1,-12.6,4,5,8,680,100,16,0,0,80,151,8.5
inband,1,-12.6,4,5,8,680,100,32,-1,0,160,152,4.25
inband,1,-12.6,4,5,8,680,100,32,-2,0,160,153,4.25
inband,1,-12.6,4,5,8,680,100,64,-3,0,320,154,2.125
inband,1,-12.6,4,5,8,680,100,64,-4,0,320,155,2.125
inband,1,-12.6,4,5,8,680,100,64,-5,0,320,156,2.125
inband,1,-12.6,4,5,8,680,100,128,-6,0,640,157,1.0625
inband,1,-12.6,4,5,8,680,100,128,-7,0,640,158,1.0625
inband,1,-12.6,4,5,8,680,100,128,-8,0,640,159,1.0625
inband,1,-12.6,4,5,8,680,100,256,-9,0,1280,160,0.53125
inband,1,-12.6,4,5,8,680,100,384,-10,0,1920,161,0.354166667
inband,1,-12.6,4,5,8,680,100,512,-11,0,2560,162,0.265625
inband,1,-12.6,4,5,8,680,100,768,-12,0,3840,163,0.177083333
inband,1,-12.6,4,5,8,680,100,1024,-13,0,5120,164,0.1328125
inband,1,-12.6,4,5,9,776,100,2,20,0,10,131,77.6
inband,1,-12.6,4,5,9,776,100,2,19,0,10,132,77.6
inband,1,-12.6,4,5,9,776,100,2,18,0,10,133,77.6
inband,1,-12.6,4,5,9,776,100,2,17,0,10,134,77.6
inband,1,-12.6,4,5,9,776,100,2,16,0,10,135,77.6
inband,1,-12.6,4,5,9,776,100,2,15,0,10,136,77.6
inband,1,-12.6,4,5,9,776,100,2,14,0,10,137,77.6
inband,1,-12.6,4,5,9,776,100,2,13,0,10,138,77.6
inband,1,-12.6,4,5,9,776,100,4,12,0,20,139,38.8
inband,1,-12.6,4,5,9,776,100,4,11,0,20,140,38.8
inband,1,-12.6,4,5,9,776,100,4,10,0,20,141,38.8
inband,1,-12.6,4,5,9,776,100,4,9,0,20,142,38.8
inband,1,-12.6,4,5,9,776,100,8,8,0,40,143,19.4
inband,1,-12.6,4,5,9,776,100,8,7,0,40,144,19.4
inband,1,-12.6,4,5,9,776,100,8,6,0,40,145,19.4
inband,1,-12.6,4,5,9,776,100,8,5,0,40,146,19.4
inband,1,-12.6,4,5,9,776,100,16,4,0,80,147,9.7
inband,1,-12.6,4,5,9,776,100,16,3,0,80,148,9.7
inband,1,-12.6,4,5,9,776,100,16,2,0,80,149,9.7
inband,1,-12.6,4,5,9,776,100,16,1,0,80,150,9.7
inband,1,-12.6,4,5,9,776,100,32,0,0,160,151,4.85
inband,1,-12.6,4,5,9,776,100,32,-1,0,160,152,4.85
inband,1,-12.6,4,5,9,776,100,32,-2,0,160,153,4.85
inband,1,-12.6,4,5,9,776,100,64,-3,0,320,154,2.425
inband,1,-12.6,4,5,9,776,100,64,-4,0,320,155,2.425
inband,1,-12.6,4,5,9,776,100,64,-5,0,320,156,2.425
inband,1,-12.6,4,5,9,776,100,128,-6,0,640,157,1.2125
inband,1,-12.6,4,5,9,776,100,128,-7,0,640,158,1.2125
inband,1,-12.6,4,5,9,776,100,192,-8,0,960,159,0.808333333
inband,1,-12.6,4,5,9,776,100,384,-9,0,1920,160,0.404166667
inband,1,-12.6,4,5,9,776,100,384,-10,0,1920,161,0.404166667
inband,1,-12.6,4,5,9,776,100,768,-11,0,3840,162,0.202083333
inband,1,-12.6,4,5,9,776,100,1024,-12,0,5120,163,0.1515625
inband,1,-12.6,4,5,9,776,100,1536,-13,0,7680,164,0.101041667
inband,1,-12.6,4,5,10,872,100,4,18,0,20,133,43.6
inband,1,-12.6,4,5,10,872,100,8,17,0,40,134,21.8
inband,1,-12.6,4,5,10,872,100,4,16,0,20,135,43.6
inband,1,-12.6,4,5,10,872,100,8,15,0,40,136,21.8
inband,1,-12.6,4,5,10,872,100,4,14,0,20,137,43.6
inband,1,-12.6,4,5,10,872,100,4,13,0,20,138,43.6
inband,1,-12.6,4,5,10,872,100,8,12,0,40,139,21.8
inband,1,-12.6,4,5,10,872,100,8,11,0,40,140,21.8
inband,1,-12.6,4,5,10,872,100,8,10,0,40,141,21.8
inband,1,-12.6,4,5,10,872,100,8,9,0,40,142,21.8
inband,1,-12.6,4,5,10,872,100,8,8,0,40,143,21.8
inband,1,-12.6,4,5,10,872,100,16,7,0,80,144,10.9
inband,1,-12.6,4,5,10,872,100,16,6,0,80,145,10.9
inband,1,-12.6,4,5,10,872,100,16,5,0,80,146,10.9
inband,1,-12.6,4,5,10,872,100,16,4,0,80,147,10.9
inband,1,-12.6,4,5,10,872,100,32,3,0,160,148,5.45
inband,1,-12.6,4,5,10,872,100,32,2,0,160,149,5.45
inband,1,-12.6,4,5,10,872,100,32,1,0,160,150,5.45
inband,1,-12.6,4,5,10,872,100,32,0,0,160,151,5.45
inband,1,-12.6,4,5,10,872,100,64,-1,0,320,152,2.725
inband,1,-12.6,4,5,10,872,100,64,-2,0,320,153,2.725
inband,1,-12.6,4,5,10,872,100,64,-3,0,320,154,2.725
inband,1,-12.6,4,5,10,872,100,128,-4,0,640,155,1.3625
inband,1,-12.6,4,5,10,872,100,128,-5,0,640,156,1.3625
inband,1,-12.6,4,5,10,872,100,128,-6,0,640,157,1.3625
inband,1,-12.6,4,5,10,872,100,256,-7,0,1280,158,0.68125
inband,1,-12.6,4,5,10,872,100,256,-8,0,1280,159,0.68125
inband,1,-12.6,4,5,10,872,100,384,-9,0,1920,160,0.454166667
inband,1,-12.6,4,5,10,872,100,768,-10,0,3840,161,0.227083333
inband,1,-12.6,4,5,10,872,100,768,-11,0,3840,162,0.227083333
